tournament_id,year,team_name,team_code,player_id,family_name,birth_country,birth_iso3,born_in_country
WC-1930,1930,Argentina,ARG,P-69244,Bossio,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-23160,Botasso,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-99230,Cherro,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-41921,Chividini,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-22739,Della Torre,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-30720,Demaría,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-30543,Evaristo,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-23897,Evaristo,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-60505,Ferreira,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-25760,Monti,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-49556,Muttis,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-91238,Orlandini,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-58537,Paternoster,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-24312,Perinetti,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-70166,Peucelle,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-49151,Piaggio,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-44916,Scopelli,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-21441,Spadaro,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-56486,Stábile,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-56908,Suárez,Spain,ESP,0
WC-1930,1930,Argentina,ARG,P-37326,Varallo,Argentina,ARG,1
WC-1930,1930,Argentina,ARG,P-76546,Zumelzú,Argentina,ARG,1
WC-1930,1930,Belgium,BEL,P-92795,Adams,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-20690,Badjou,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-40714,Braine,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-41990,Chantraine,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-97126,De Bie,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-93713,De Clercq,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-41710,De Deken,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-45315,Delbeke,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-16891,Diddens,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-61253,Hellemans,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-44475,Hoydonckx,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-74839,Moeschal,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-46390,Nouwens,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-28503,Saeys,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-69286,Versyp,Belgium,BEL,1
WC-1930,1930,Belgium,BEL,P-85443,Voorhoof,Belgium,BEL,1
WC-1930,1930,Bolivia,BOL,P-43807,Alborta,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-62751,Argote,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-95008,Bermúdez,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-97354,Brito,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-16019,Bustamante,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-36835,Chavarría,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-69877,Durandal,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-61667,Fernández,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-48216,Gómez,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-92600,Lara,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-84833,Méndez,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-92838,Murillo,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-93364,Noya,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-56114,Reyes Ortiz,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-35684,Reyes Peñaranda,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-00369,Sáinz,Bolivia,BOL,1
WC-1930,1930,Bolivia,BOL,P-67934,Valderrama,Bolivia,BOL,1
WC-1930,1930,Brazil,BRA,P-13299,Araken,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-70170,Benedicto,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-11648,Benvenuto,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-81166,Brilhante,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-58460,Doca,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-52323,Fausto,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-00708,Fernando,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-49818,Fortes,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-29865,Hermógenes,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-92427,Itália,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-16656,Joel,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-72889,Leite,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-30679,Manoelzinho,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-49633,Mariz,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-83987,Moderato,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-10526,Nilo,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-52064,Oscarino,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-32535,Pamplona,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-38379,Poly,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-91171,Preguinho,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-82422,Russinho,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-26796,Teóphilo,Brazil,BRA,1
WC-1930,1930,Brazil,BRA,P-28745,Velloso,,,
WC-1930,1930,Brazil,BRA,P-22493,Zé Luiz,Brazil,BRA,1
WC-1930,1930,Chile,CHL,P-95800,Aguilera,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-33635,Arellano,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-54301,Chaparro,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-88235,Coddou,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-01278,Cortés,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-41928,Elgueta,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-32614,Espinoza,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-07122,Morales,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-66860,Muñoz,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-19195,Ojeda,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-97943,Poirier,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-85142,Riveros,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-49261,Saavedra,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-89829,Schneeberger,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-08459,Subiabre,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-10927,Torres,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-28795,Torres,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-61338,Vidal,Chile,CHL,1
WC-1930,1930,Chile,CHL,P-65664,Villalobos,Chile,CHL,1
WC-1930,1930,France,FRA,P-68817,Andoire,France,FRA,1
WC-1930,1930,France,FRA,P-77318,Capelle,France,FRA,1
WC-1930,1930,France,FRA,P-83054,Chantrel,France,FRA,1
WC-1930,1930,France,FRA,P-10604,Delfour,France,FRA,1
WC-1930,1930,France,FRA,P-53878,Delmer,France,FRA,1
WC-1930,1930,France,FRA,P-99087,Langiller,France,FRA,1
WC-1930,1930,France,FRA,P-73308,Laurent,France,FRA,1
WC-1930,1930,France,FRA,P-05470,Laurent,France,FRA,1
WC-1930,1930,France,FRA,P-89688,Libérati,Algeria,DZA,0
WC-1930,1930,France,FRA,P-60620,Maschinot,France,FRA,1
WC-1930,1930,France,FRA,P-67332,Mattler,France,FRA,1
WC-1930,1930,France,FRA,P-58728,Pinel,France,FRA,1
WC-1930,1930,France,FRA,P-62322,Tassin,France,FRA,1
WC-1930,1930,France,FRA,P-50248,Thépot,France,FRA,1
WC-1930,1930,France,FRA,P-02281,Veinante,France,FRA,1
WC-1930,1930,France,FRA,P-48345,Villaplane,Algeria,DZA,0
WC-1930,1930,Mexico,MEX,P-36379,Amézcua,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-33560,Bonfiglio,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-94135,Carreño,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-33321,Castro,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-43777,Garza Gutiérrez,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-41910,Garza Gutiérrez,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-31066,Gayón,Costa Rica,CRI,0
WC-1930,1930,Mexico,MEX,P-84297,López,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-21313,Mejía,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-27734,Olivares,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-31687,Pérez,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-58196,Rodríguez,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-08566,Rosas,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-89481,Rosas,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-17565,Ruíz,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-83291,Sánchez,Mexico,MEX,1
WC-1930,1930,Mexico,MEX,P-65099,Sota,Mexico,MEX,1
WC-1930,1930,Paraguay,PRY,P-33814,Aguirre,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-35834,Benítez,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-30741,Benítez,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-78377,Benítez Cáceres,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-61392,Carreras,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-51301,Chamorro,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-68567,Denis,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-37309,Díaz,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-21707,Domínguez,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-08814,Etcheverry,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-54557,Florentín,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-86082,Flores,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-65504,Garcete,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-64697,González,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-04623,Miracca,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-98075,Nessi,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-11035,Olmedo,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-09057,Ortega,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-04417,Rivera,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-51624,Romero,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-06201,Vargas Peña,Paraguay,PRY,1
WC-1930,1930,Paraguay,PRY,P-51390,Villalba,Paraguay,PRY,1
WC-1930,1930,Peru,PER,P-35875,Astengo,Peru,PER,1
WC-1930,1930,Peru,PER,P-45407,Cillóniz,Peru,PER,1
WC-1930,1930,Peru,PER,P-79515,de las Casas,Peru,PER,1
WC-1930,1930,Peru,PER,P-07526,Denegri,Peru,PER,1
WC-1930,1930,Peru,PER,P-45649,Fernández,Peru,PER,1
WC-1930,1930,Peru,PER,P-64036,Galindo,Peru,PER,1
WC-1930,1930,Peru,PER,P-38495,García,Peru,PER,1
WC-1930,1930,Peru,PER,P-29687,Góngora,Peru,PER,1
WC-1930,1930,Peru,PER,P-93477,Lavalle,Peru,PER,1
WC-1930,1930,Peru,PER,P-44526,Lores,Peru,PER,1
WC-1930,1930,Peru,PER,P-57115,Maquilón,Peru,PER,1
WC-1930,1930,Peru,PER,P-71799,Neyra,Peru,PER,1
WC-1930,1930,Peru,PER,P-19170,Pacheco,Peru,PER,1
WC-1930,1930,Peru,PER,P-06866,Pardon,Peru,PER,1
WC-1930,1930,Peru,PER,P-08526,Quintana,Peru,PER,1
WC-1930,1930,Peru,PER,P-27561,Rodríguez Nue,Peru,PER,1
WC-1930,1930,Peru,PER,P-36167,Sarmiento,Peru,PER,1
WC-1930,1930,Peru,PER,P-66691,Soria,Peru,PER,1
WC-1930,1930,Peru,PER,P-44010,Souza Ferreira,Peru,PER,1
WC-1930,1930,Peru,PER,P-89076,Valdivieso,Peru,PER,1
WC-1930,1930,Peru,PER,P-41536,Valle,Peru,PER,1
WC-1930,1930,Peru,PER,P-36243,Villanueva,Peru,PER,1
WC-1930,1930,Romania,ROU,P-99417,Barbu,Romania,ROU,1
WC-1930,1930,Romania,ROU,P-62376,Bürger,Romania,ROU,1
WC-1930,1930,Romania,ROU,P-27752,Czako,Romania,ROU,1
WC-1930,1930,Romania,ROU,P-91295,Deşu,Romania,ROU,1
WC-1930,1930,Romania,ROU,P-20672,Eisenbeisser,Ukraine,UKR,0
WC-1930,1930,Romania,ROU,P-70294,Kovács,Romania,ROU,1
WC-1930,1930,Romania,ROU,P-09282,Lǎpuşneanu,Romania,ROU,1
WC-1930,1930,Romania,ROU,P-07972,Raffinsky,Hungary,HUN,0
WC-1930,1930,Romania,ROU,P-02455,Robe,Romania,ROU,1
WC-1930,1930,Romania,ROU,P-18615,Stanciu,Romania,ROU,1
WC-1930,1930,Romania,ROU,P-51872,Steiner,Romania,ROU,1
WC-1930,1930,Romania,ROU,P-81554,Subăşeanu,Romania,ROU,1
WC-1930,1930,Romania,ROU,P-22907,Vogl,Romania,ROU,1
WC-1930,1930,Romania,ROU,P-85622,Wetzer,Romania,ROU,1
WC-1930,1930,Romania,ROU,P-22304,Zauber,Romania,ROU,1
WC-1930,1930,United States,USA,P-58795,Auld,United Kingdom,GBR,0
WC-1930,1930,United States,USA,P-94425,Bookie,United States,USA,1
WC-1930,1930,United States,USA,P-06424,Brown,United Kingdom,GBR,0
WC-1930,1930,United States,USA,P-12437,Douglas,United States,USA,1
WC-1930,1930,United States,USA,P-37361,Florie,United States,USA,1
WC-1930,1930,United States,USA,P-99522,Gallagher,United Kingdom,GBR,0
WC-1930,1930,United States,USA,P-00733,Gentle,United States,USA,1
WC-1930,1930,United States,USA,P-85569,Gonsalves,United States,USA,1
WC-1930,1930,United States,USA,P-65185,McGhee,United Kingdom,GBR,0
WC-1930,1930,United States,USA,P-25155,Moorhouse,United Kingdom,GBR,0
WC-1930,1930,United States,USA,P-46121,Oliver,United States,USA,1
WC-1930,1930,United States,USA,P-71973,Patenaude,United States,USA,1
WC-1930,1930,United States,USA,P-47437,Slone,United States,USA,1
WC-1930,1930,United States,USA,P-04110,Tracey,United States,USA,1
WC-1930,1930,United States,USA,P-49855,Vaughn,United States,USA,1
WC-1930,1930,United States,USA,P-56459,Wood,United Kingdom,GBR,0
WC-1930,1930,Uruguay,URY,P-63826,Andrade,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-57352,Anselmo,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-63987,Ballesteros,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-47453,Calvo,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-76186,Capuccini,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-54697,Castro,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-18628,Cea,Spain,ESP,0
WC-1930,1930,Uruguay,URY,P-38674,Dorado,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-53856,Fernández,Spain,ESP,0
WC-1930,1930,Uruguay,URY,P-39785,Gestido,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-31959,Iriarte,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-49150,Mascheroni,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-55304,Melogno,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-76270,Nasazzi,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-93278,Petrone,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-41238,Píriz,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-63026,Recoba,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-98216,Riolfo,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-93344,Saldombide,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-44201,Scarone,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-86932,Tejera,Uruguay,URY,1
WC-1930,1930,Uruguay,URY,P-17569,Urdinarán,Uruguay,URY,1
WC-1930,1930,Yugoslavia,YUG,P-72808,Arsenijević,Serbia,SRB,1
WC-1930,1930,Yugoslavia,YUG,P-43734,Bek,Serbia,SRB,1
WC-1930,1930,Yugoslavia,YUG,P-13261,Đokić,Serbia,SRB,1
WC-1930,1930,Yugoslavia,YUG,P-15059,Hrnjiček,Serbia,SRB,1
WC-1930,1930,Yugoslavia,YUG,P-44887,Ivković,Serbia,SRB,1
WC-1930,1930,Yugoslavia,YUG,P-24808,Jakšić,Montenegro,MNE,1
WC-1930,1930,Yugoslavia,YUG,P-75929,Marjanović,Serbia,SRB,1
WC-1930,1930,Yugoslavia,YUG,P-10671,Marković,,,
WC-1930,1930,Yugoslavia,YUG,P-19712,Mihajlović,Serbia,SRB,1
WC-1930,1930,Yugoslavia,YUG,P-91900,Najdanović,Serbia,SRB,1
WC-1930,1930,Yugoslavia,YUG,P-94965,Sekulić,Serbia,SRB,1
WC-1930,1930,Yugoslavia,YUG,P-74878,Spasojević,Serbia,SRB,1
WC-1930,1930,Yugoslavia,YUG,P-62267,Stefanović,Serbia,SRB,1
WC-1930,1930,Yugoslavia,YUG,P-55273,Stojanović,Serbia,SRB,1
WC-1930,1930,Yugoslavia,YUG,P-43349,Tirnanić,Serbia,SRB,1
WC-1930,1930,Yugoslavia,YUG,P-59061,Tošić,Serbia,SRB,1
WC-1930,1930,Yugoslavia,YUG,P-33565,Vujadinović,Serbia,SRB,1
WC-1934,1934,Argentina,ARG,P-32516,Albarracín,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-42498,Astudillo,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-11019,Belis,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-21951,Chimento,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-05185,Devincenzi,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-98837,Freschi,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-61839,Galateo,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-33940,Grippa,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-82803,Irañeta,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-02358,Izzeta,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-32246,López,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-05772,Lorenzo,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-64351,Nehin,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-15166,Pedevilla,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-16377,Pérez,,,
WC-1934,1934,Argentina,ARG,P-94114,Rúa,Argentina,ARG,1
WC-1934,1934,Argentina,ARG,P-33461,Urbieta Sosa,Paraguay,PRY,0
WC-1934,1934,Argentina,ARG,P-95620,Wilde,Argentina,ARG,1
WC-1934,1934,Austria,AUT,P-51668,Bican,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-37758,Braun,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-72888,Cisar,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-28322,Franzl,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-32150,Hassmann,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-94617,Hofmann,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-51711,Horvath,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-92579,Janda,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-48419,Kaburek,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-14775,Platzer,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-17740,Raftl,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-87474,Schall,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-14790,Schmaus,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-05609,Sesta,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-11865,Sindelar,Czechia,CZE,0
WC-1934,1934,Austria,AUT,P-71630,Smistik,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-30750,Stroh,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-97102,Urbanek,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-65339,Viertl,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-39159,Wagner,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-19490,Walzhofer,Austria,AUT,1
WC-1934,1934,Austria,AUT,P-05719,Zischek,Austria,AUT,1
WC-1934,1934,Belgium,BEL,P-20690,Badjou,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-57945,Bourgeois,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-56476,Brichaut,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-27187,Capelle,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-89966,Claessens,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-31088,Devries,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-28338,Grimmonprez,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-61253,Hellemans,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-97896,Heremans,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-00356,Joacim,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-03817,Lamoot,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-93825,Ledent,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-51930,Pappaert,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-11200,Peeraer,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-81829,Putmans,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-87214,Simons,,,
WC-1934,1934,Belgium,BEL,P-38767,Smellinckx,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-97759,Van Ingelgem,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-32287,Vandewyer,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-69286,Versyp,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-85443,Voorhoof,Belgium,BEL,1
WC-1934,1934,Belgium,BEL,P-01972,Welkenhuysen,Belgium,BEL,1
WC-1934,1934,Brazil,BRA,P-63886,Almeida,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-32881,Ariel,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-91413,Armandinho,,,
WC-1934,1934,Brazil,BRA,P-07398,Áttila,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-03130,Canalli,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-52951,de Brito,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-48079,Germano,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-93712,Hoffmann,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-72889,Leite,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-09730,Leônidas,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-35048,Luisinho,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-66864,Luz,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-70690,Martim,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-77114,Octacílio,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-32535,Pamplona,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-85795,Patesko,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-08627,Pedrosa,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-03576,Tinoco,Brazil,BRA,1
WC-1934,1934,Brazil,BRA,P-93990,Waldyr,Brazil,BRA,1
WC-1934,1934,Czechoslovakia,CSK,P-94788,Bouček,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-76056,Burgr,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-28531,Čambal,Slovakia,SVK,1
WC-1934,1934,Czechoslovakia,CSK,P-68716,Čtyřoký,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-70254,Daučík,Slovakia,SVK,1
WC-1934,1934,Czechoslovakia,CSK,P-19582,Junek,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-88929,Kalocsay,Ukraine,UKR,0
WC-1934,1934,Czechoslovakia,CSK,P-64425,Kopecký,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-53978,Košťálek,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-30773,Krčil,Austria,AUT,0
WC-1934,1934,Czechoslovakia,CSK,P-60513,Nejedlý,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-70970,Patzel,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-52528,Plánička,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-51219,Puč,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-23820,Silný,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-94005,Šimperský,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-58983,Sobotka,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-57162,Srbek,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-21644,Šterc,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-13470,Svoboda,Austria,AUT,0
WC-1934,1934,Czechoslovakia,CSK,P-64843,Vodička,Czechia,CZE,1
WC-1934,1934,Czechoslovakia,CSK,P-42431,Ženíšek,Czechia,CZE,1
WC-1934,1934,Egypt,EGY,P-87740,Bakhati,Egypt,EGY,1
WC-1934,1934,Egypt,EGY,P-78354,El-Far,Egypt,EGY,1
WC-1934,1934,Egypt,EGY,P-62813,El-Kaf,Egypt,EGY,1
WC-1934,1934,Egypt,EGY,P-76014,El-Nigero,Egypt,EGY,1
WC-1934,1934,Egypt,EGY,P-96407,El-Soury,Egypt,EGY,1
WC-1934,1934,Egypt,EGY,P-82850,Fahmy,Egypt,EGY,1
WC-1934,1934,Egypt,EGY,P-28239,Fawzi,Egypt,EGY,1
WC-1934,1934,Egypt,EGY,P-44834,Halim Ibrahim,Egypt,EGY,1
WC-1934,1934,Egypt,EGY,P-18819,Hamidu,Egypt,EGY,1
