year,player_id,team_code,birth_iso3,birth_fifa,born_in
1930,P-69244,ARG,ARG,ARG,1
1930,P-23160,ARG,ARG,ARG,1
1930,P-99230,ARG,ARG,ARG,1
1930,P-41921,ARG,ARG,ARG,1
1930,P-22739,ARG,ARG,ARG,1
1930,P-30720,ARG,ARG,ARG,1
1930,P-30543,ARG,ARG,ARG,1
1930,P-23897,ARG,ARG,ARG,1
1930,P-60505,ARG,ARG,ARG,1
1930,P-25760,ARG,ARG,ARG,1
1930,P-49556,ARG,ARG,ARG,1
1930,P-91238,ARG,ARG,ARG,1
1930,P-58537,ARG,ARG,ARG,1
1930,P-24312,ARG,ARG,ARG,1
1930,P-70166,ARG,ARG,ARG,1
1930,P-49151,ARG,ARG,ARG,1
1930,P-44916,ARG,ARG,ARG,1
1930,P-21441,ARG,ARG,ARG,1
1930,P-56486,ARG,ARG,ARG,1
1930,P-56908,ARG,ESP,ESP,0
1930,P-37326,ARG,ARG,ARG,1
1930,P-76546,ARG,ARG,ARG,1
1930,P-92795,BEL,BEL,BEL,1
1930,P-20690,BEL,BEL,BEL,1
1930,P-40714,BEL,BEL,BEL,1
1930,P-41990,BEL,BEL,BEL,1
1930,P-97126,BEL,BEL,BEL,1
1930,P-93713,BEL,BEL,BEL,1
1930,P-41710,BEL,BEL,BEL,1
1930,P-45315,BEL,BEL,BEL,1
1930,P-16891,BEL,BEL,BEL,1
1930,P-61253,BEL,BEL,BEL,1
1930,P-44475,BEL,BEL,BEL,1
1930,P-74839,BEL,BEL,BEL,1
1930,P-46390,BEL,BEL,BEL,1
1930,P-28503,BEL,BEL,BEL,1
1930,P-69286,BEL,BEL,BEL,1
1930,P-85443,BEL,BEL,BEL,1
1930,P-43807,BOL,BOL,BOL,1
1930,P-62751,BOL,BOL,BOL,1
1930,P-95008,BOL,BOL,BOL,1
1930,P-97354,BOL,BOL,BOL,1
1930,P-16019,BOL,BOL,BOL,1
1930,P-36835,BOL,BOL,BOL,1
1930,P-69877,BOL,BOL,BOL,1
1930,P-61667,BOL,BOL,BOL,1
1930,P-48216,BOL,BOL,BOL,1
1930,P-92600,BOL,BOL,BOL,1
1930,P-84833,BOL,BOL,BOL,1
1930,P-92838,BOL,BOL,BOL,1
1930,P-93364,BOL,BOL,BOL,1
1930,P-56114,BOL,BOL,BOL,1
1930,P-35684,BOL,BOL,BOL,1
1930,P-00369,BOL,BOL,BOL,1
1930,P-67934,BOL,BOL,BOL,1
1930,P-13299,BRA,BRA,BRA,1
1930,P-70170,BRA,BRA,BRA,1
1930,P-11648,BRA,BRA,BRA,1
1930,P-81166,BRA,BRA,BRA,1
1930,P-58460,BRA,BRA,BRA,1
1930,P-52323,BRA,BRA,BRA,1
1930,P-00708,BRA,BRA,BRA,1
1930,P-49818,BRA,BRA,BRA,1
1930,P-29865,BRA,BRA,BRA,1
1930,P-92427,BRA,BRA,BRA,1
1930,P-16656,BRA,BRA,BRA,1
1930,P-72889,BRA,BRA,BRA,1
1930,P-30679,BRA,BRA,BRA,1
1930,P-49633,BRA,BRA,BRA,1
1930,P-83987,BRA,BRA,BRA,1
1930,P-10526,BRA,BRA,BRA,1
1930,P-52064,BRA,BRA,BRA,1
1930,P-32535,BRA,BRA,BRA,1
1930,P-38379,BRA,BRA,BRA,1
1930,P-91171,BRA,BRA,BRA,1
1930,P-82422,BRA,BRA,BRA,1
1930,P-26796,BRA,BRA,BRA,1
1930,P-28745,BRA,,,0
1930,P-22493,BRA,BRA,BRA,1
1930,P-95800,CHL,CHL,CHL,1
1930,P-33635,CHL,CHL,CHL,1
1930,P-54301,CHL,CHL,CHL,1
1930,P-88235,CHL,CHL,CHL,1
1930,P-01278,CHL,CHL,CHL,1
1930,P-41928,CHL,CHL,CHL,1
1930,P-32614,CHL,CHL,CHL,1
1930,P-07122,CHL,CHL,CHL,1
1930,P-66860,CHL,CHL,CHL,1
1930,P-19195,CHL,CHL,CHL,1
1930,P-97943,CHL,CHL,CHL,1
1930,P-85142,CHL,CHL,CHL,1
1930,P-49261,CHL,CHL,CHL,1
1930,P-89829,CHL,CHL,CHL,1
1930,P-08459,CHL,CHL,CHL,1
1930,P-10927,CHL,CHL,CHL,1
1930,P-28795,CHL,CHL,CHL,1
1930,P-61338,CHL,CHL,CHL,1
1930,P-65664,CHL,CHL,CHL,1
1930,P-68817,FRA,FRA,FRA,1
1930,P-77318,FRA,FRA,FRA,1
1930,P-83054,FRA,FRA,FRA,1
1930,P-10604,FRA,FRA,FRA,1
1930,P-53878,FRA,FRA,FRA,1
1930,P-99087,FRA,FRA,FRA,1
1930,P-73308,FRA,FRA,FRA,1
1930,P-05470,FRA,FRA,FRA,1
1930,P-89688,FRA,DZA,DZA,0
1930,P-60620,FRA,FRA,FRA,1
1930,P-67332,FRA,FRA,FRA,1
1930,P-58728,FRA,FRA,FRA,1
1930,P-62322,FRA,FRA,FRA,1
1930,P-50248,FRA,FRA,FRA,1
1930,P-02281,FRA,FRA,FRA,1
1930,P-48345,FRA,DZA,DZA,0
1930,P-36379,MEX,MEX,MEX,1
1930,P-33560,MEX,MEX,MEX,1
1930,P-94135,MEX,MEX,MEX,1
1930,P-33321,MEX,MEX,MEX,1
1930,P-43777,MEX,MEX,MEX,1
1930,P-41910,MEX,MEX,MEX,1
1930,P-31066,MEX,CRI,CRI,0
1930,P-84297,MEX,MEX,MEX,1
1930,P-21313,MEX,MEX,MEX,1
1930,P-27734,MEX,MEX,MEX,1
1930,P-31687,MEX,MEX,MEX,1
1930,P-58196,MEX,MEX,MEX,1
1930,P-08566,MEX,MEX,MEX,1
1930,P-89481,MEX,MEX,MEX,1
1930,P-17565,MEX,MEX,MEX,1
1930,P-83291,MEX,MEX,MEX,1
1930,P-65099,MEX,MEX,MEX,1
1930,P-33814,PRY,PRY,PRY,1
1930,P-35834,PRY,PRY,PRY,1
1930,P-30741,PRY,PRY,PRY,1
1930,P-78377,PRY,PRY,PRY,1
1930,P-61392,PRY,PRY,PRY,1
1930,P-51301,PRY,PRY,PRY,1
1930,P-68567,PRY,PRY,PRY,1
1930,P-37309,PRY,PRY,PRY,1
1930,P-21707,PRY,PRY,PRY,1
1930,P-08814,PRY,PRY,PRY,1
1930,P-54557,PRY,PRY,PRY,1
1930,P-86082,PRY,PRY,PRY,1
1930,P-65504,PRY,PRY,PRY,1
1930,P-64697,PRY,PRY,PRY,1
1930,P-04623,PRY,PRY,PRY,1
1930,P-98075,PRY,PRY,PRY,1
1930,P-11035,PRY,PRY,PRY,1
1930,P-09057,PRY,PRY,PRY,1
1930,P-04417,PRY,PRY,PRY,1
1930,P-51624,PRY,PRY,PRY,1
1930,P-06201,PRY,PRY,PRY,1
1930,P-51390,PRY,PRY,PRY,1
1930,P-35875,PER,PER,PER,1
1930,P-45407,PER,PER,PER,1
1930,P-79515,PER,PER,PER,1
1930,P-07526,PER,PER,PER,1
1930,P-45649,PER,PER,PER,1
1930,P-64036,PER,PER,PER,1
1930,P-38495,PER,PER,PER,1
1930,P-29687,PER,PER,PER,1
1930,P-93477,PER,PER,PER,1
1930,P-44526,PER,PER,PER,1
1930,P-57115,PER,PER,PER,1
1930,P-71799,PER,PER,PER,1
1930,P-19170,PER,PER,PER,1
1930,P-06866,PER,PER,PER,1
1930,P-08526,PER,PER,PER,1
1930,P-27561,PER,PER,PER,1
1930,P-36167,PER,PER,PER,1
1930,P-66691,PER,PER,PER,1
1930,P-44010,PER,PER,PER,1
1930,P-89076,PER,PER,PER,1
1930,P-41536,PER,PER,PER,1
1930,P-36243,PER,PER,PER,1
1930,P-99417,ROU,ROU,ROU,1
1930,P-62376,ROU,ROU,ROU,1
1930,P-27752,ROU,ROU,ROU,1
1930,P-91295,ROU,ROU,ROU,1
1930,P-20672,ROU,UKR,UKR,0
1930,P-70294,ROU,ROU,ROU,1
1930,P-09282,ROU,ROU,ROU,1
1930,P-07972,ROU,HUN,HUN,0
1930,P-02455,ROU,ROU,ROU,1
1930,P-18615,ROU,ROU,ROU,1
1930,P-51872,ROU,ROU,ROU,1
1930,P-81554,ROU,ROU,ROU,1
1930,P-22907,ROU,ROU,ROU,1
1930,P-85622,ROU,ROU,ROU,1
1930,P-22304,ROU,ROU,ROU,1
1930,P-58795,USA,GBR,GBR,0
1930,P-94425,USA,USA,USA,1
1930,P-06424,USA,GBR,GBR,0
1930,P-12437,USA,USA,USA,1
1930,P-37361,USA,USA,USA,1
1930,P-99522,USA,GBR,GBR,0
1930,P-00733,USA,USA,USA,1
1930,P-85569,USA,USA,USA,1
1930,P-65185,USA,GBR,GBR,0
1930,P-25155,USA,GBR,GBR,0
1930,P-46121,USA,USA,USA,1
1930,P-71973,USA,USA,USA,1
1930,P-47437,USA,USA,USA,1
1930,P-04110,USA,USA,USA,1
1930,P-49855,USA,USA,USA,1
1930,P-56459,USA,GBR,GBR,0
1930,P-63826,URY,URY,URY,1
1930,P-57352,URY,URY,URY,1
1930,P-63987,URY,URY,URY,1
1930,P-47453,URY,URY,URY,1
1930,P-76186,URY,URY,URY,1
1930,P-54697,URY,URY,URY,1
1930,P-18628,URY,ESP,ESP,0
1930,P-38674,URY,URY,URY,1
1930,P-53856,URY,ESP,ESP,0
1930,P-39785,URY,URY,URY,1
1930,P-31959,URY,URY,URY,1
1930,P-49150,URY,URY,URY,1
1930,P-55304,URY,URY,URY,1
1930,P-76270,URY,URY,URY,1
1930,P-93278,URY,URY,URY,1
1930,P-41238,URY,URY,URY,1
1930,P-63026,URY,URY,URY,1
1930,P-98216,URY,URY,URY,1
1930,P-93344,URY,URY,URY,1
1930,P-44201,URY,URY,URY,1
1930,P-86932,URY,URY,URY,1
1930,P-17569,URY,URY,URY,1
1930,P-72808,YUG,SRB,SRB,1
1930,P-43734,YUG,SRB,SRB,1
1930,P-13261,YUG,SRB,SRB,1
1930,P-15059,YUG,SRB,SRB,1
1930,P-44887,YUG,SRB,SRB,1
1930,P-24808,YUG,MNE,MNE,1
1930,P-75929,YUG,SRB,SRB,1
1930,P-10671,YUG,,,0
1930,P-19712,YUG,SRB,SRB,1
1930,P-91900,YUG,SRB,SRB,1
1930,P-94965,YUG,SRB,SRB,1
1930,P-74878,YUG,SRB,SRB,1
1930,P-62267,YUG,SRB,SRB,1
1930,P-55273,YUG,SRB,SRB,1
1930,P-43349,YUG,SRB,SRB,1
1930,P-59061,YUG,SRB,SRB,1
1930,P-33565,YUG,SRB,SRB,1
1934,P-32516,ARG,ARG,ARG,1
1934,P-42498,ARG,ARG,ARG,1
1934,P-11019,ARG,ARG,ARG,1
1934,P-21951,ARG,ARG,ARG,1
1934,P-05185,ARG,ARG,ARG,1
1934,P-98837,ARG,ARG,ARG,1
1934,P-61839,ARG,ARG,ARG,1
1934,P-33940,ARG,ARG,ARG,1
1934,P-82803,ARG,ARG,ARG,1
1934,P-02358,ARG,ARG,ARG,1
1934,P-32246,ARG,ARG,ARG,1
1934,P-05772,ARG,ARG,ARG,1
1934,P-64351,ARG,ARG,ARG,1
1934,P-15166,ARG,ARG,ARG,1
1934,P-16377,ARG,,,0
1934,P-94114,ARG,ARG,ARG,1
1934,P-33461,ARG,PRY,PRY,0
1934,P-95620,ARG,ARG,ARG,1
1934,P-51668,AUT,AUT,AUT,1
1934,P-37758,AUT,AUT,AUT,1
1934,P-72888,AUT,AUT,AUT,1
1934,P-28322,AUT,AUT,AUT,1
1934,P-32150,AUT,AUT,AUT,1
1934,P-94617,AUT,AUT,AUT,1
1934,P-51711,AUT,AUT,AUT,1
1934,P-92579,AUT,AUT,AUT,1
1934,P-48419,AUT,AUT,AUT,1
1934,P-14775,AUT,AUT,AUT,1
1934,P-17740,AUT,AUT,AUT,1
1934,P-87474,AUT,AUT,AUT,1
1934,P-14790,AUT,AUT,AUT,1
1934,P-05609,AUT,AUT,AUT,1
1934,P-11865,AUT,CZE,CZE,0
1934,P-71630,AUT,AUT,AUT,1
1934,P-30750,AUT,AUT,AUT,1
1934,P-97102,AUT,AUT,AUT,1
1934,P-65339,AUT,AUT,AUT,1
1934,P-39159,AUT,AUT,AUT,1
1934,P-19490,AUT,AUT,AUT,1
1934,P-05719,AUT,AUT,AUT,1
1934,P-20690,BEL,BEL,BEL,1
1934,P-57945,BEL,BEL,BEL,1
1934,P-56476,BEL,BEL,BEL,1
1934,P-27187,BEL,BEL,BEL,1
1934,P-89966,BEL,BEL,BEL,1
1934,P-31088,BEL,BEL,BEL,1
1934,P-28338,BEL,BEL,BEL,1
1934,P-61253,BEL,BEL,BEL,1
1934,P-97896,BEL,BEL,BEL,1
1934,P-00356,BEL,BEL,BEL,1
1934,P-03817,BEL,BEL,BEL,1
1934,P-93825,BEL,BEL,BEL,1
1934,P-51930,BEL,BEL,BEL,1
1934,P-11200,BEL,BEL,BEL,1
1934,P-81829,BEL,BEL,BEL,1
1934,P-87214,BEL,,,0
1934,P-38767,BEL,BEL,BEL,1
1934,P-97759,BEL,BEL,BEL,1
1934,P-32287,BEL,BEL,BEL,1
1934,P-69286,BEL,BEL,BEL,1
1934,P-85443,BEL,BEL,BEL,1
1934,P-01972,BEL,BEL,BEL,1
1934,P-63886,BRA,BRA,BRA,1
1934,P-32881,BRA,BRA,BRA,1
1934,P-91413,BRA,,,0
1934,P-07398,BRA,BRA,BRA,1
1934,P-03130,BRA,BRA,BRA,1
1934,P-52951,BRA,BRA,BRA,1
1934,P-48079,BRA,BRA,BRA,1
1934,P-93712,BRA,BRA,BRA,1
1934,P-72889,BRA,BRA,BRA,1
1934,P-09730,BRA,BRA,BRA,1
1934,P-35048,BRA,BRA,BRA,1
1934,P-66864,BRA,BRA,BRA,1
1934,P-70690,BRA,BRA,BRA,1
1934,P-77114,BRA,BRA,BRA,1
1934,P-32535,BRA,BRA,BRA,1
1934,P-85795,BRA,BRA,BRA,1
1934,P-08627,BRA,BRA,BRA,1
1934,P-03576,BRA,BRA,BRA,1
1934,P-93990,BRA,BRA,BRA,1
1934,P-94788,CSK,CZE,CZE,1
1934,P-76056,CSK,CZE,CZE,1
1934,P-28531,CSK,SVK,SVK,1
1934,P-68716,CSK,CZE,CZE,1
1934,P-70254,CSK,SVK,SVK,1
1934,P-19582,CSK,CZE,CZE,1
1934,P-88929,CSK,UKR,UKR,0
1934,P-64425,CSK,CZE,CZE,1
1934,P-53978,CSK,CZE,CZE,1
1934,P-30773,CSK,AUT,AUT,0
1934,P-60513,CSK,CZE,CZE,1
1934,P-70970,CSK,CZE,CZE,1
1934,P-52528,CSK,CZE,CZE,1
1934,P-51219,CSK,CZE,CZE,1
1934,P-23820,CSK,CZE,CZE,1
1934,P-94005,CSK,CZE,CZE,1
1934,P-58983,CSK,CZE,CZE,1
1934,P-57162,CSK,CZE,CZE,1
1934,P-21644,CSK,CZE,CZE,1
1934,P-13470,CSK,AUT,AUT,0
1934,P-64843,CSK,CZE,CZE,1
1934,P-42431,CSK,CZE,CZE,1
1934,P-87740,EGY,EGY,EGY,1
1934,P-78354,EGY,EGY,EGY,1
1934,P-62813,EGY,EGY,EGY,1
1934,P-76014,EGY,EGY,EGY,1
1934,P-96407,EGY,EGY,EGY,1
1934,P-82850,EGY,EGY,EGY,1
1934,P-28239,EGY,EGY,EGY,1
1934,P-44834,EGY,EGY,EGY,1
1934,P-18819,EGY,EGY,EGY,1
1934,P-66692,EGY,EGY,EGY,1
1934,P-55444,EGY,EGY,EGY,1
1934,P-45036,EGY,EGY,EGY,1
1934,P-13156,EGY,EGY,EGY,1
1934,P-17075,EGY,EGY,EGY,1
1934,P-46343,EGY,EGY,EGY,1
1934,P-12336,EGY,EGY,EGY,1
1934,P-01246,EGY,EGY,EGY,1
1934,P-48383,EGY,EGY,EGY,1
1934,P-96789,EGY,EGY,EGY,1
1934,P-67758,EGY,,,0
1934,P-09225,FRA,ESP,ESP,0
1934,P-93801,FRA,FRA,FRA,1
1934,P-45731,FRA,FRA,FRA,1
1934,P-52655,FRA,CHE,CHE,0
1934,P-36153,FRA,FRA,FRA,1
1934,P-10604,FRA,FRA,FRA,1
1934,P-53878,FRA,FRA,FRA,1
1934,P-30130,FRA,FRA,FRA,1
1934,P-84475,FRA,DZA,DZA,0
1934,P-26041,FRA,FRA,FRA,1
1934,P-45865,FRA,FRA,FRA,1
1934,P-05470,FRA,FRA,FRA,1
1934,P-26292,FRA,FRA,FRA,1
1934,P-59589,FRA,FRA,FRA,1
1934,P-69033,FRA,FRA,FRA,1
1934,P-67332,FRA,FRA,FRA,1
1934,P-70804,FRA,FRA,FRA,1
1934,P-49701,FRA,FRA,FRA,1
1934,P-50248,FRA,FRA,FRA,1
1934,P-46249,FRA,FRA,FRA,1
1934,P-02281,FRA,FRA,FRA,1
1934,P-13166,FRA,FRA,FRA,1
1934,P-82536,DEU,DEU,DEU,1
1934,P-54695,DEU,DEU,DEU,1
1934,P-81440,DEU,DEU,DEU,1
1934,P-27770,DEU,DEU,DEU,1
1934,P-77348,DEU,DEU,DEU,1
1934,P-74210,DEU,DEU,DEU,1
1934,P-27139,DEU,DEU,DEU,1
1934,P-69645,DEU,DEU,DEU,1
1934,P-99592,DEU,DEU,DEU,1
1934,P-56231,DEU,DEU,DEU,1
1934,P-90001,DEU,DEU,DEU,1
1934,P-24404,DEU,DEU,DEU,1
1934,P-04241,DEU,DEU,DEU,1
1934,P-74349,DEU,DEU,DEU,1
1934,P-38753,DEU,DEU,DEU,1
1934,P-60828,DEU,DEU,DEU,1
1934,P-30818,DEU,DEU,DEU,1
1934,P-72423,DEU,DEU,DEU,1
1934,P-53238,DEU,DEU,DEU,1
1934,P-92333,DEU,DEU,DEU,1
1934,P-86518,DEU,DEU,DEU,1
1934,P-85695,DEU,DEU,DEU,1
1934,P-18927,HUN,ROU,ROU,0
1934,P-81185,HUN,HUN,HUN,1
1934,P-31849,HUN,HUN,HUN,1
1934,P-26210,HUN,,,0
1934,P-70689,HUN,HUN,HUN,1
1934,P-81445,HUN,HUN,HUN,1
1934,P-54489,HUN,HUN,HUN,1
1934,P-23517,HUN,,,0
1934,P-32085,HUN,HUN,HUN,1
1934,P-10473,HUN,HUN,HUN,1
1934,P-89034,HUN,HUN,HUN,1
1934,P-09142,HUN,AUT,AUT,0
1934,P-14531,HUN,AUT,AUT,0
1934,P-60980,HUN,HUN,HUN,1
1934,P-29081,HUN,HUN,HUN,1
1934,P-99214,HUN,HUN,HUN,1
1934,P-37684,HUN,HUN,HUN,1
1934,P-38660,HUN,HUN,HUN,1
1934,P-42669,HUN,ROU,ROU,0
1934,P-60977,HUN,HUN,HUN,1
1934,P-91259,HUN,HUN,HUN,1
1934,P-11520,HUN,HUN,HUN,1
1934,P-22402,ITA,ITA,ITA,1
1934,P-80654,ITA,,,0
1934,P-60679,ITA,ITA,ITA,1
1934,P-40103,ITA,FRA,FRA,0
1934,P-84232,ITA,ITA,ITA,1
1934,P-56674,ITA,ITA,ITA,1
1934,P-77995,ITA,ITA,ITA,1
1934,P-57546,ITA,ITA,ITA,1
1934,P-30720,ITA,ARG,ARG,0
1934,P-39512,ITA,ITA,ITA,1
1934,P-76282,ITA,ITA,ITA,1
1934,P-03545,ITA,ARG,ARG,0
1934,P-16965,ITA,BRA,BRA,0
1934,P-93906,ITA,ITA,ITA,1
1934,P-34536,ITA,ITA,ITA,1
1934,P-25760,ITA,ARG,ARG,0
1934,P-58691,ITA,ITA,ITA,1
1934,P-03638,ITA,ARG,ARG,0
1934,P-10605,ITA,ITA,ITA,1
1934,P-30373,ITA,ITA,ITA,1
1934,P-56703,ITA,ITA,ITA,1
1934,P-95210,ITA,HRV,HRV,0
1934,P-51120,NLD,NLD,NLD,1
1934,P-74001,NLD,IDN,IDN,0
1934,P-69466,NLD,IDN,IDN,0
1934,P-08052,NLD,NLD,NLD,1
1934,P-84091,NLD,NLD,NLD,1
1934,P-81649,NLD,NLD,NLD,1
1934,P-75398,NLD,NLD,NLD,1
1934,P-19181,NLD,NLD,NLD,1
1934,P-67910,NLD,NLD,NLD,1
1934,P-19627,NLD,NLD,NLD,1
1934,P-86401,NLD,NLD,NLD,1
1934,P-85884,NLD,NLD,NLD,1
1934,P-28465,NLD,NLD,NLD,1
1934,P-84890,NLD,NLD,NLD,1
1934,P-44776,NLD,NLD,NLD,1
1934,P-24944,NLD,NLD,NLD,1
1934,P-29803,NLD,NLD,NLD,1
1934,P-20598,NLD,NLD,NLD,1
1934,P-55392,NLD,NLD,NLD,1
1934,P-84101,NLD,NLD,NLD,1
1934,P-83478,NLD,NLD,NLD,1
1934,P-57256,NLD,NLD,NLD,1
1934,P-76189,ROU,ROU,ROU,1
1934,P-58656,ROU,ROU,ROU,1
1934,P-28958,ROU,ROU,ROU,1
1934,P-92768,ROU,ROU,ROU,1
1934,P-62376,ROU,ROU,ROU,1
1934,P-83778,ROU,ROU,ROU,1
1934,P-55859,ROU,ROU,ROU,1
1934,P-29524,ROU,ROU,ROU,1
1934,P-55855,ROU,ROU,ROU,1
1934,P-49480,ROU,ROU,ROU,1
1934,P-77815,ROU,AUT,AUT,0
1934,P-41753,ROU,POL,POL,0
1934,P-36734,ROU,ROU,ROU,1
1934,P-70432,ROU,ROU,ROU,1
1934,P-38049,ROU,AUT,AUT,0
1934,P-67464,ROU,AUT,AUT,0
1934,P-57363,ROU,ROU,ROU,1
1934,P-89198,ROU,ROU,ROU,1
1934,P-49773,ROU,SRB,SRB,0
1934,P-22907,ROU,ROU,ROU,1
1934,P-79776,ROU,ROU,ROU,1
1934,P-70088,ROU,ROU,ROU,1
1934,P-47714,ESP,ESP,ESP,1
1934,P-67537,ESP,ESP,ESP,1
1934,P-91286,ESP,ESP,ESP,1
1934,P-29275,ESP,ESP,ESP,1
1934,P-85952,ESP,ESP,ESP,1
1934,P-54892,ESP,ESP,ESP,1
1934,P-89086,ESP,ESP,ESP,1
1934,P-17824,ESP,ESP,ESP,1
1934,P-64059,ESP,ESP,ESP,1
1934,P-12120,ESP,ESP,ESP,1
1934,P-69133,ESP,ESP,ESP,1
1934,P-03613,ESP,ESP,ESP,1
1934,P-41247,ESP,ESP,ESP,1
1934,P-53344,ESP,ESP,ESP,1
1934,P-90409,ESP,ESP,ESP,1
1934,P-47982,ESP,,,0
1934,P-87531,ESP,ESP,ESP,1
1934,P-40752,ESP,ESP,ESP,1
1934,P-14976,ESP,ESP,ESP,1
1934,P-17732,ESP,ESP,ESP,1
1934,P-63912,ESP,GBR,GBR,0
1934,P-07867,ESP,ESP,ESP,1
1934,P-23401,SWE,,,0
1934,P-45925,SWE,SWE,SWE,1
1934,P-22714,SWE,SWE,SWE,1
1934,P-65347,SWE,SWE,SWE,1
1934,P-12745,SWE,SWE,SWE,1
1934,P-62095,SWE,SWE,SWE,1
1934,P-19096,SWE,SWE,SWE,1
1934,P-83366,SWE,SWE,SWE,1
1934,P-92190,SWE,,,0
1934,P-66504,SWE,SWE,SWE,1
1934,P-22732,SWE,SWE,SWE,1
1934,P-90839,SWE,,,0
1934,P-96043,SWE,SWE,SWE,1
1934,P-01918,SWE,,,0
1934,P-79374,SWE,SWE,SWE,1
1934,P-94204,SWE,SWE,SWE,1
1934,P-02091,SWE,SWE,SWE,1
1934,P-18347,SWE,SWE,SWE,1
1934,P-67034,SWE,SWE,SWE,1
1934,P-16727,SWE,SWE,SWE,1
1934,P-19469,SWE,SWE,SWE,1
1934,P-09085,SWE,SWE,SWE,1
1934,P-76001,SWE,SWE,SWE,1
1934,P-85334,CHE,CHE,CHE,1
1934,P-64427,CHE,CHE,CHE,1
1934,P-06791,CHE,CHE,CHE,1
1934,P-21616,CHE,CHE,CHE,1
1934,P-94058,CHE,CHE,CHE,1
1934,P-61867,CHE,CHE,CHE,1
1934,P-53059,CHE,CHE,CHE,1
1934,P-49691,CHE,CHE,CHE,1
1934,P-41260,CHE,,,0
1934,P-49305,CHE,CHE,CHE,1
1934,P-97291,CHE,CHE,CHE,1
1934,P-87405,CHE,CHE,CHE,1
1934,P-31231,CHE,CHE,CHE,1
1934,P-58205,CHE,CHE,CHE,1
1934,P-88416,CHE,CHE,CHE,1
1934,P-35043,CHE,CHE,CHE,1
1934,P-85276,CHE,CHE,CHE,1
1934,P-17489,CHE,CHE,CHE,1
1934,P-15994,CHE,CHE,CHE,1
1934,P-96627,CHE,CHE,CHE,1
1934,P-71546,CHE,CHE,CHE,1
1934,P-13267,CHE,CHE,CHE,1
1934,P-44740,CHE,CHE,CHE,1
1934,P-37867,USA,USA,USA,1
1934,P-64188,USA,USA,USA,1
1934,P-31804,USA,GBR,GBR,0
1934,P-75829,USA,USA,USA,1
1934,P-65285,USA,USA,USA,1
1934,P-37361,USA,USA,USA,1
1934,P-99522,USA,GBR,GBR,0
1934,P-85569,USA,USA,USA,1
1934,P-51225,USA,USA,USA,1
1934,P-64948,USA,SWE,SWE,0
1934,P-71808,USA,USA,USA,1
1934,P-65974,USA,USA,USA,1
1934,P-74221,USA,USA,USA,1
1934,P-16062,USA,GBR,GBR,0
1934,P-25155,USA,GBR,GBR,0
1934,P-17263,USA,NOR,NOR,0
1934,P-64536,USA,USA,USA,1
1934,P-57295,USA,DEU,DEU,0
1934,P-91378,USA,USA,USA,1
1938,P-20690,BEL,BEL,BEL,1
1938,P-63553,BEL,BEL,BEL,1
1938,P-84927,BEL,BEL,BEL,1
1938,P-33714,BEL,BEL,BEL,1
1938,P-27187,BEL,BEL,BEL,1
1938,P-17309,BEL,BEL,BEL,1
1938,P-73403,BEL,BEL,BEL,1
1938,P-94481,BEL,BEL,BEL,1
1938,P-44080,BEL,BEL,BEL,1
1938,P-24202,BEL,BEL,BEL,1
1938,P-44854,BEL,BEL,BEL,1
1938,P-03499,BEL,BEL,BEL,1
1938,P-11957,BEL,GBR,GBR,0
1938,P-46631,BEL,BEL,BEL,1
1938,P-69703,BEL,BEL,BEL,1
1938,P-95279,BEL,BEL,BEL,1
1938,P-38767,BEL,BEL,BEL,1
1938,P-06477,BEL,BEL,BEL,1
1938,P-57062,BEL,BEL,BEL,1
1938,P-32038,BEL,GBR,GBR,0
1938,P-32287,BEL,BEL,BEL,1
1938,P-85443,BEL,BEL,BEL,1
1938,P-00279,BRA,BRA,BRA,1
1938,P-41619,BRA,BRA,BRA,1
1938,P-14044,BRA,BRA,BRA,1
1938,P-24911,BRA,BRA,BRA,1
1938,P-14381,BRA,BRA,BRA,1
1938,P-56060,BRA,BRA,BRA,1
1938,P-77661,BRA,BRA,BRA,1
1938,P-92554,BRA,BRA,BRA,1
1938,P-09730,BRA,BRA,BRA,1
1938,P-14047,BRA,BRA,BRA,1
1938,P-35048,BRA,BRA,BRA,1
1938,P-16663,BRA,BRA,BRA,1
1938,P-35561,BRA,BRA,BRA,1
1938,P-68604,BRA,BRA,BRA,1
1938,P-88147,BRA,BRA,BRA,1
1938,P-85795,BRA,BRA,BRA,1
1938,P-70927,BRA,BRA,BRA,1
1938,P-81322,BRA,BRA,BRA,1
1938,P-44339,BRA,BRA,BRA,1
1938,P-05159,BRA,BRA,BRA,1
1938,P-76392,BRA,BRA,BRA,1
1938,P-42205,BRA,BRA,BRA,1
1938,P-23003,CUB,CUB,CUB,1
1938,P-91946,CUB,CUB,CUB,1
1938,P-90611,CUB,CUB,CUB,1
1938,P-50445,CUB,CUB,CUB,1
1938,P-29608,CUB,CUB,CUB,1
1938,P-72041,CUB,CUB,CUB,1
1938,P-82026,CUB,CUB,CUB,1
1938,P-77302,CUB,ESP,ESP,0
1938,P-46059,CUB,CUB,CUB,1
1938,P-56223,CUB,CUB,CUB,1
1938,P-43737,CUB,CUB,CUB,1
1938,P-19947,CUB,CUB,CUB,1
1938,P-77922,CUB,CUB,CUB,1
1938,P-47473,CUB,CUB,CUB,1
1938,P-99758,CUB,CUB,CUB,1
1938,P-94788,CSK,CZE,CZE,1
1938,P-83399,CSK,CZE,CZE,1
