iso3,region,study,wave,year,cat,pct,n
HKG,East Asia,WVS,5,2005,drogadictos,88.7,1252
HKG,East Asia,WVS,6,2014,drogadictos,75.9,1000
HKG,East Asia,WVS,7,2018,drogadictos,89.2,2075
HKG,East Asia,WVS,5,2005,homosexuales,50.0,1252
HKG,East Asia,WVS,6,2014,homosexuales,33.5,1000
HKG,East Asia,WVS,7,2018,homosexuales,23.9,2075
HKG,East Asia,WVS,5,2005,inestables,80.8,1252
HKG,East Asia,WVS,5,2005,inmigrantes,20.5,1252
HKG,East Asia,WVS,6,2014,inmigrantes,21.1,1000
HKG,East Asia,WVS,7,2018,inmigrantes,9.0,2075
HKG,East Asia,WVS,5,2005,otra_raza,26.8,1252
HKG,East Asia,WVS,6,2014,otra_raza,18.8,1000
HKG,East Asia,WVS,7,2018,otra_raza,10.9,2075
HKG,East Asia,WVS,6,2014,otra_religion,17.2,1000
HKG,East Asia,WVS,7,2018,otra_religion,5.6,2075
HKG,East Asia,WVS,6,2014,otro_idioma,16.2,1000
HKG,East Asia,WVS,7,2018,otro_idioma,7.3,2075
HKG,East Asia,WVS,6,2014,parejas_no_casadas,17.5,1000
HKG,East Asia,WVS,7,2018,parejas_no_casadas,6.6,2075
HKG,East Asia,WVS,5,2005,sida,55.4,1252
HKG,East Asia,WVS,6,2014,sida,44.8,1000
HKG,East Asia,WVS,7,2018,sida,41.8,2075
HRV,Eastern Europe & Central Asia,WVS,3,1996,antecedentes,41.6,1196
HRV,Eastern Europe & Central Asia,WVS,3,1996,bebedores,63.6,1196
HRV,Eastern Europe & Central Asia,WVS,3,1996,drogadictos,69.9,1196
HRV,Eastern Europe & Central Asia,WVS,3,1996,extremistas,54.6,1196
HRV,Eastern Europe & Central Asia,WVS,3,1996,homosexuales,45.5,1196
HRV,Eastern Europe & Central Asia,WVS,3,1996,inestables,37.3,1196
HRV,Eastern Europe & Central Asia,WVS,3,1996,inmigrantes,6.8,1196
HRV,Eastern Europe & Central Asia,WVS,3,1996,otra_raza,8.4,1196
HRV,Eastern Europe & Central Asia,WVS,3,1996,otra_religion,14.3,1196
HRV,Eastern Europe & Central Asia,WVS,3,1996,sida,43.4,1196
HTI,Latin America,WVS,6,2016,bebedores,30.5,1992
HTI,Latin America,WVS,6,2016,drogadictos,63.1,1991
HTI,Latin America,WVS,6,2016,homosexuales,74.2,1992
HTI,Latin America,WVS,6,2016,inmigrantes,1.5,1988
HTI,Latin America,WVS,6,2016,otra_raza,6.3,1993
HTI,Latin America,WVS,6,2016,otra_religion,1.8,1992
HTI,Latin America,WVS,6,2016,otro_idioma,1.5,1988
HTI,Latin America,WVS,6,2016,parejas_no_casadas,0.8,1989
HTI,Latin America,WVS,6,2016,sida,1.9,1993
HUN,Eastern Europe & Central Asia,WVS,1,1982,antecedentes,73.8,1464
HUN,Eastern Europe & Central Asia,WVS,3,1998,antecedentes,63.4,650
HUN,Eastern Europe & Central Asia,WVS,1,1982,bebedores,78.8,1464
HUN,Eastern Europe & Central Asia,WVS,3,1998,bebedores,70.2,650
HUN,Eastern Europe & Central Asia,WVS,5,2009,bebedores,74.5,1006
HUN,Eastern Europe & Central Asia,WVS,3,1998,drogadictos,74.0,650
HUN,Eastern Europe & Central Asia,WVS,5,2009,drogadictos,79.3,1003
HUN,Eastern Europe & Central Asia,WVS,3,1998,extremistas,39.4,650
HUN,Eastern Europe & Central Asia,WVS,3,1998,gitanos,42.5,650
HUN,Eastern Europe & Central Asia,WVS,5,2009,gitanos,48.7,1007
HUN,Eastern Europe & Central Asia,WVS,3,1998,homosexuales,53.4,650
HUN,Eastern Europe & Central Asia,WVS,5,2009,homosexuales,39.8,1004
HUN,Eastern Europe & Central Asia,WVS,1,1982,inestables,65.8,1464
HUN,Eastern Europe & Central Asia,WVS,3,1998,inestables,55.4,650
HUN,Eastern Europe & Central Asia,WVS,1,1982,inmigrantes,0.0,1464
HUN,Eastern Europe & Central Asia,WVS,3,1998,inmigrantes,24.9,650
HUN,Eastern Europe & Central Asia,WVS,5,2009,inmigrantes,23.8,1005
HUN,Eastern Europe & Central Asia,WVS,3,1998,otra_raza,18.6,650
HUN,Eastern Europe & Central Asia,WVS,5,2009,otra_raza,15.7,1003
HUN,Eastern Europe & Central Asia,WVS,5,2009,otra_religion,5.5,1000
HUN,Eastern Europe & Central Asia,WVS,5,2009,otro_idioma,9.5,1007
HUN,Eastern Europe & Central Asia,WVS,5,2009,parejas_no_casadas,5.0,1007
HUN,Eastern Europe & Central Asia,WVS,3,1998,sida,39.4,650
HUN,Eastern Europe & Central Asia,WVS,5,2009,sida,40.8,1007
IDN,Southeast Asia,WVS,4,2001,antecedentes,55.7,1000
IDN,Southeast Asia,WVS,4,2001,bebedores,58.1,1000
IDN,Southeast Asia,WVS,5,2006,bebedores,67.8,2012
IDN,Southeast Asia,WVS,7,2018,bebedores,62.5,3200
IDN,Southeast Asia,WVS,4,2001,drogadictos,59.7,1000
IDN,Southeast Asia,WVS,5,2006,drogadictos,69.7,2011
IDN,Southeast Asia,WVS,7,2018,drogadictos,94.4,3200
IDN,Southeast Asia,WVS,4,2001,homosexuales,54.8,1000
IDN,Southeast Asia,WVS,5,2006,homosexuales,66.1,2009
IDN,Southeast Asia,WVS,7,2018,homosexuales,74.3,3200
IDN,Southeast Asia,WVS,4,2001,inestables,49.4,1000
IDN,Southeast Asia,WVS,4,2001,inmigrantes,40.4,1000
IDN,Southeast Asia,WVS,5,2006,inmigrantes,34.4,2005
IDN,Southeast Asia,WVS,7,2018,inmigrantes,16.6,3200
IDN,Southeast Asia,WVS,4,2001,minorias_militantes,48.1,1000
IDN,Southeast Asia,WVS,5,2006,minorias_militantes,38.8,1627
IDN,Southeast Asia,WVS,4,2001,otra_raza,34.8,1000
IDN,Southeast Asia,WVS,5,2006,otra_raza,30.8,2008
IDN,Southeast Asia,WVS,7,2018,otra_raza,9.1,3200
IDN,Southeast Asia,WVS,4,2001,otra_religion,37.8,1000
IDN,Southeast Asia,WVS,5,2006,otra_religion,33.1,2012
IDN,Southeast Asia,WVS,7,2018,otra_religion,16.1,3200
IDN,Southeast Asia,WVS,5,2006,otro_idioma,33.1,1944
IDN,Southeast Asia,WVS,7,2018,otro_idioma,10.4,3200
IDN,Southeast Asia,WVS,5,2006,parejas_no_casadas,68.7,1983
IDN,Southeast Asia,WVS,7,2018,parejas_no_casadas,70.1,3200
IDN,Southeast Asia,WVS,4,2001,sida,52.2,1000
IDN,Southeast Asia,WVS,5,2006,sida,55.3,1984
IDN,Southeast Asia,WVS,7,2018,sida,58.6,3200
IND,South Asia,WVS,2,1990,antecedentes,92.8,2500
IND,South Asia,WVS,3,1995,antecedentes,67.4,2040
IND,South Asia,WVS,4,2001,antecedentes,48.2,2002
IND,South Asia,WVS,2,1990,bebedores,90.7,2500
IND,South Asia,WVS,3,1995,bebedores,57.6,2040
IND,South Asia,WVS,4,2001,bebedores,45.5,2002
IND,South Asia,WVS,5,2006,bebedores,48.4,2001
IND,South Asia,WVS,6,2012,bebedores,90.0,4078
IND,South Asia,WVS,7,2023,bebedores,85.1,1660
IND,South Asia,WVS,2,1990,drogadictos,92.6,2500
IND,South Asia,WVS,3,1995,drogadictos,65.9,2040
IND,South Asia,WVS,4,2001,drogadictos,44.1,2002
IND,South Asia,WVS,5,2006,drogadictos,53.8,2001
IND,South Asia,WVS,6,2012,drogadictos,93.6,4078
IND,South Asia,WVS,7,2023,drogadictos,89.8,1681
IND,South Asia,WVS,2,1990,extrema_derecha,65.0,2500
IND,South Asia,WVS,3,1995,extremistas,55.4,2040
IND,South Asia,WVS,2,1990,familias_numerosas,35.4,2500
IND,South Asia,WVS,2,1990,hindues,2.2,2500
IND,South Asia,WVS,2,1990,homosexuales,91.4,2500
IND,South Asia,WVS,3,1995,homosexuales,61.4,2040
IND,South Asia,WVS,4,2001,homosexuales,28.8,2002
IND,South Asia,WVS,5,2006,homosexuales,40.3,2001
IND,South Asia,WVS,6,2012,homosexuales,65.0,4078
IND,South Asia,WVS,7,2023,homosexuales,72.7,1452
IND,South Asia,WVS,2,1990,inestables,69.3,2500
IND,South Asia,WVS,3,1995,inestables,44.8,2040
IND,South Asia,WVS,4,2001,inestables,38.7,2002
IND,South Asia,WVS,2,1990,inmigrantes,36.6,2500
IND,South Asia,WVS,3,1995,inmigrantes,33.1,2040
IND,South Asia,WVS,4,2001,inmigrantes,38.2,2002
IND,South Asia,WVS,5,2006,inmigrantes,35.0,2001
IND,South Asia,WVS,6,2012,inmigrantes,47.1,4078
IND,South Asia,WVS,7,2023,inmigrantes,47.5,1577
IND,South Asia,WVS,2,1990,judios,52.5,2500
IND,South Asia,WVS,5,2006,minorias_militantes,39.6,1970
IND,South Asia,WVS,2,1990,musulmanes,28.5,2500
IND,South Asia,WVS,3,1995,musulmanes,32.8,2040
IND,South Asia,WVS,2,1990,otra_raza,34.9,2500
IND,South Asia,WVS,3,1995,otra_raza,36.0,2040
IND,South Asia,WVS,4,2001,otra_raza,41.8,2002
IND,South Asia,WVS,5,2006,otra_raza,43.5,2001
IND,South Asia,WVS,6,2012,otra_raza,25.6,4078
IND,South Asia,WVS,7,2023,otra_raza,26.1,1653
IND,South Asia,WVS,4,2001,otra_religion,40.4,2002
IND,South Asia,WVS,5,2006,otra_religion,44.0,2000
IND,South Asia,WVS,6,2012,otra_religion,28.4,4078
IND,South Asia,WVS,7,2023,otra_religion,28.3,1650
IND,South Asia,WVS,5,2006,otro_idioma,40.1,1987
IND,South Asia,WVS,6,2012,otro_idioma,32.7,4078
IND,South Asia,WVS,7,2023,otro_idioma,25.5,1652
IND,South Asia,WVS,5,2006,parejas_no_casadas,43.4,1968
IND,South Asia,WVS,6,2012,parejas_no_casadas,72.7,4078
IND,South Asia,WVS,7,2023,parejas_no_casadas,68.2,1601
IND,South Asia,WVS,2,1990,sida,92.5,2500
IND,South Asia,WVS,3,1995,sida,60.3,2040
IND,South Asia,WVS,4,2001,sida,39.4,2002
IND,South Asia,WVS,5,2006,sida,43.7,2001
IND,South Asia,WVS,6,2012,sida,61.5,4078
IND,South Asia,WVS,7,2023,sida,68.7,1556
IRN,Middle East & North Africa,WVS,4,2000,antecedentes,98.7,2532
IRN,Middle East & North Africa,WVS,4,2000,bebedores,98.5,2532
IRN,Middle East & North Africa,WVS,5,2007,bebedores,90.9,2667
IRN,Middle East & North Africa,WVS,7,2020,bebedores,90.4,1499
IRN,Middle East & North Africa,WVS,5,2007,cristianos,35.2,2659
IRN,Middle East & North Africa,WVS,4,2000,drogadictos,98.8,2532
IRN,Middle East & North Africa,WVS,5,2007,drogadictos,93.8,2667
IRN,Middle East & North Africa,WVS,7,2020,drogadictos,87.2,1499
IRN,Middle East & North Africa,WVS,4,2000,homosexuales,99.1,2532
IRN,Middle East & North Africa,WVS,5,2007,homosexuales,92.4,2665
IRN,Middle East & North Africa,WVS,4,2000,inestables,98.5,2532
IRN,Middle East & North Africa,WVS,4,2000,inmigrantes,90.4,2532
IRN,Middle East & North Africa,WVS,5,2007,inmigrantes,58.9,2665
IRN,Middle East & North Africa,WVS,7,2020,inmigrantes,41.8,1499
IRN,Middle East & North Africa,WVS,5,2007,judios,74.7,2657
IRN,Middle East & North Africa,WVS,4,2000,otra_raza,75.8,2532
IRN,Middle East & North Africa,WVS,5,2007,otra_raza,31.2,2666
IRN,Middle East & North Africa,WVS,7,2020,otra_raza,27.6,1499
IRN,Middle East & North Africa,WVS,4,2000,otra_religion,79.9,2532
IRN,Middle East & North Africa,WVS,5,2007,otra_religion,38.0,2666
IRN,Middle East & North Africa,WVS,7,2020,otra_religion,33.8,1499
IRN,Middle East & North Africa,WVS,7,2020,otro_idioma,31.4,1499
IRN,Middle East & North Africa,WVS,5,2007,parejas_no_casadas,80.8,2661
IRN,Middle East & North Africa,WVS,7,2020,parejas_no_casadas,76.1,1499
IRN,Middle East & North Africa,WVS,4,2000,sida,99.5,2532
IRN,Middle East & North Africa,WVS,5,2007,sida,86.0,2666
IRN,Middle East & North Africa,WVS,7,2020,sida,81.5,1499
IRQ,Middle East & North Africa,WVS,4,2004,antecedentes,84.3,2325
IRQ,Middle East & North Africa,WVS,5,2006,antecedentes,98.3,2659
IRQ,Middle East & North Africa,WVS,6,2013,bebedores,86.4,1200
IRQ,Middle East & North Africa,WVS,7,2018,bebedores,57.7,1200
IRQ,Middle East & North Africa,WVS,4,2004,britanicos,83.9,2325
IRQ,Middle East & North Africa,WVS,5,2006,britanicos,90.2,2560
IRQ,Middle East & North Africa,WVS,4,2004,chiies,11.2,2325
IRQ,Middle East & North Africa,WVS,5,2006,chiies,9.4,2651
IRQ,Middle East & North Africa,WVS,4,2004,cristianos,36.1,2325
IRQ,Middle East & North Africa,WVS,5,2006,cristianos,30.7,2609
IRQ,Middle East & North Africa,WVS,6,2013,drogadictos,91.9,1200
IRQ,Middle East & North Africa,WVS,7,2018,drogadictos,66.1,1200
IRQ,Middle East & North Africa,WVS,4,2004,franceses,81.3,2325
IRQ,Middle East & North Africa,WVS,5,2006,franceses,89.5,2558
IRQ,Middle East & North Africa,WVS,6,2013,homosexuales,80.3,1200
IRQ,Middle East & North Africa,WVS,7,2018,homosexuales,55.1,1200
IRQ,Middle East & North Africa,WVS,6,2013,inmigrantes,39.0,1200
IRQ,Middle East & North Africa,WVS,7,2018,inmigrantes,38.5,1200
IRQ,Middle East & North Africa,WVS,4,2004,iranies,52.9,2325
IRQ,Middle East & North Africa,WVS,5,2006,iranies,61.2,2559
IRQ,Middle East & North Africa,WVS,4,2004,jordanos,41.1,2325
IRQ,Middle East & North Africa,WVS,5,2006,jordanos,60.5,2522
IRQ,Middle East & North Africa,WVS,4,2004,judios,83.4,2325
IRQ,Middle East & North Africa,WVS,5,2006,judios,95.7,2599
IRQ,Middle East & North Africa,WVS,4,2004,kurdos,25.5,2325
IRQ,Middle East & North Africa,WVS,5,2006,kurdos,14.9,2649
IRQ,Middle East & North Africa,WVS,4,2004,kuwaities,48.1,2325
IRQ,Middle East & North Africa,WVS,5,2006,kuwaities,58.5,2536
IRQ,Middle East & North Africa,WVS,4,2004,norteamericanos,84.1,2325
IRQ,Middle East & North Africa,WVS,6,2013,otra_raza,27.7,1200
IRQ,Middle East & North Africa,WVS,7,2018,otra_raza,31.8,1200
IRQ,Middle East & North Africa,WVS,4,2004,otra_religion,34.8,2325
IRQ,Middle East & North Africa,WVS,5,2006,otra_religion,35.7,2325
IRQ,Middle East & North Africa,WVS,6,2013,otra_religion,28.2,1200
IRQ,Middle East & North Africa,WVS,7,2018,otra_religion,34.8,1200
IRQ,Middle East & North Africa,WVS,6,2013,otro_idioma,27.8,1200
IRQ,Middle East & North Africa,WVS,7,2018,otro_idioma,40.2,1200
IRQ,Middle East & North Africa,WVS,6,2013,parejas_no_casadas,72.8,1200
IRQ,Middle East & North Africa,WVS,7,2018,parejas_no_casadas,51.3,1200
IRQ,Middle East & North Africa,WVS,6,2013,sida,80.2,1200
IRQ,Middle East & North Africa,WVS,7,2018,sida,53.9,1200
IRQ,Middle East & North Africa,WVS,4,2004,sunies,17.5,2325
IRQ,Middle East & North Africa,WVS,5,2006,sunies,12.9,2648
IRQ,Middle East & North Africa,WVS,4,2004,turcos,56.6,2325
IRQ,Middle East & North Africa,WVS,5,2006,turcos,70.8,2496
ITA,Western Europe,WVS,5,2005,bebedores,50.6,1012
ITA,Western Europe,WVS,5,2005,drogadictos,61.4,1012
ITA,Western Europe,WVS,5,2005,gitanos,73.8,1012
ITA,Western Europe,WVS,5,2005,homosexuales,21.7,1012
ITA,Western Europe,WVS,5,2005,inmigrantes,13.9,1012
ITA,Western Europe,WVS,5,2005,otra_raza,11.1,1012
ITA,Western Europe,WVS,5,2005,otra_religion,10.0,1012
ITA,Western Europe,WVS,5,2005,otro_idioma,7.0,929
ITA,Western Europe,WVS,5,2005,parejas_no_casadas,4.2,938
ITA,Western Europe,WVS,5,2005,sida,30.8,1012
JOR,Middle East & North Africa,WVS,4,2001,antecedentes,96.2,1223
JOR,Middle East & North Africa,WVS,4,2001,bebedores,93.8,1223
JOR,Middle East & North Africa,WVS,5,2007,bebedores,94.8,1200
JOR,Middle East & North Africa,WVS,6,2014,bebedores,72.3,1200
JOR,Middle East & North Africa,WVS,7,2018,bebedores,92.1,1203
JOR,Middle East & North Africa,WVS,4,2001,drogadictos,98.8,1223
JOR,Middle East & North Africa,WVS,5,2007,drogadictos,96.5,1200
JOR,Middle East & North Africa,WVS,6,2014,drogadictos,80.3,1200
JOR,Middle East & North Africa,WVS,7,2018,drogadictos,96.4,1203
JOR,Middle East & North Africa,WVS,4,2001,homosexuales,98.4,1223
JOR,Middle East & North Africa,WVS,5,2007,homosexuales,95.1,1200
JOR,Middle East & North Africa,WVS,6,2014,homosexuales,62.0,1200
JOR,Middle East & North Africa,WVS,7,2018,homosexuales,93.8,1203
JOR,Middle East & North Africa,WVS,4,2001,inestables,65.7,1223
JOR,Middle East & North Africa,WVS,4,2001,inmigrantes,39.9,1223
JOR,Middle East & North Africa,WVS,5,2007,inmigrantes,66.3,1200
JOR,Middle East & North Africa,WVS,6,2014,inmigrantes,37.2,1200
JOR,Middle East & North Africa,WVS,7,2018,inmigrantes,27.6,1203
JOR,Middle East & North Africa,WVS,5,2007,minorias_militantes,33.6,1200
JOR,Middle East & North Africa,WVS,4,2001,otra_raza,20.0,1223
JOR,Middle East & North Africa,WVS,5,2007,otra_raza,51.5,1200
JOR,Middle East & North Africa,WVS,6,2014,otra_raza,27.2,1200
JOR,Middle East & North Africa,WVS,7,2018,otra_raza,24.4,1203
JOR,Middle East & North Africa,WVS,4,2001,otra_religion,32.5,1223
JOR,Middle East & North Africa,WVS,5,2007,otra_religion,50.2,1200
JOR,Middle East & North Africa,WVS,6,2014,otra_religion,28.7,1200
JOR,Middle East & North Africa,WVS,7,2018,otra_religion,23.6,1203
JOR,Middle East & North Africa,WVS,5,2007,otro_idioma,47.9,1200
JOR,Middle East & North Africa,WVS,6,2014,otro_idioma,27.4,1200
JOR,Middle East & North Africa,WVS,7,2018,otro_idioma,22.9,1203
JOR,Middle East & North Africa,WVS,4,2001,otro_origen,15.0,1223
JOR,Middle East & North Africa,WVS,5,2007,parejas_no_casadas,84.9,1200
JOR,Middle East & North Africa,WVS,6,2014,parejas_no_casadas,59.9,1200
JOR,Middle East & North Africa,WVS,7,2018,parejas_no_casadas,81.3,1203
JOR,Middle East & North Africa,WVS,4,2001,sida,95.5,1223
JOR,Middle East & North Africa,WVS,5,2007,sida,94.9,1200
JOR,Middle East & North Africa,WVS,6,2014,sida,68.0,1200
JOR,Middle East & North Africa,WVS,7,2018,sida,87.6,1203
JPN,East Asia,WVS,1,1981,antecedentes,41.4,1204
JPN,East Asia,WVS,2,1990,antecedentes,49.7,1011
JPN,East Asia,WVS,1,1981,bebedores,52.9,1204
JPN,East Asia,WVS,2,1990,bebedores,58.3,1011
JPN,East Asia,WVS,7,2019,bebedores,78.2,1317
JPN,East Asia,WVS,2,1990,drogadictos,90.8,1011
JPN,East Asia,WVS,7,2019,drogadictos,99.4,1345
JPN,East Asia,WVS,2,1990,extrema_derecha,79.0,1011
JPN,East Asia,WVS,1,1981,extremistas,64.7,1204
JPN,East Asia,WVS,2,1990,familias_numerosas,5.7,1011
JPN,East Asia,WVS,2,1990,hindues,27.7,1011
JPN,East Asia,WVS,2,1990,homosexuales,68.5,1011
JPN,East Asia,WVS,7,2019,homosexuales,27.1,1315
JPN,East Asia,WVS,1,1981,inestables,54.0,1204
JPN,East Asia,WVS,2,1990,inestables,61.8,1011
JPN,East Asia,WVS,1,1981,inmigrantes,6.9,1204
JPN,East Asia,WVS,2,1990,inmigrantes,16.6,1011
JPN,East Asia,WVS,6,2010,inmigrantes,36.3,2443
JPN,East Asia,WVS,7,2019,inmigrantes,30.1,1311
JPN,East Asia,WVS,2,1990,judios,28.1,1011
JPN,East Asia,WVS,2,1990,musulmanes,28.8,1011
JPN,East Asia,WVS,1,1981,otra_raza,9.1,1204
JPN,East Asia,WVS,2,1990,otra_raza,10.6,1011
JPN,East Asia,WVS,6,2010,otra_raza,22.3,2443
JPN,East Asia,WVS,7,2019,otra_raza,14.7,1316
JPN,East Asia,WVS,6,2010,otra_religion,32.6,2443
JPN,East Asia,WVS,7,2019,otra_religion,19.3,1311
JPN,East Asia,WVS,6,2010,otro_idioma,19.9,2443
JPN,East Asia,WVS,7,2019,otro_idioma,8.5,1325
JPN,East Asia,WVS,6,2010,parejas_no_casadas,21.4,2443
JPN,East Asia,WVS,7,2019,parejas_no_casadas,20.5,1314
JPN,East Asia,WVS,2,1990,sida,76.6,1011
JPN,East Asia,WVS,7,2019,sida,53.0,1316
KAZ,Eastern Europe & Central Asia,WVS,6,2011,bebedores,86.0,1500
KAZ,Eastern Europe & Central Asia,WVS,7,2018,bebedores,80.0,1276
KAZ,Eastern Europe & Central Asia,WVS,6,2011,drogadictos,93.1,1500
KAZ,Eastern Europe & Central Asia,WVS,7,2018,drogadictos,91.8,1276
KAZ,Eastern Europe & Central Asia,WVS,6,2011,homosexuales,73.6,1500
KAZ,Eastern Europe & Central Asia,WVS,7,2018,homosexuales,73.4,1276
KAZ,Eastern Europe & Central Asia,WVS,6,2011,inmigrantes,27.8,1500
KAZ,Eastern Europe & Central Asia,WVS,7,2018,inmigrantes,21.4,1276
KAZ,Eastern Europe & Central Asia,WVS,6,2011,otra_raza,11.2,1500
KAZ,Eastern Europe & Central Asia,WVS,7,2018,otra_raza,10.3,1276
KAZ,Eastern Europe & Central Asia,WVS,6,2011,otra_religion,12.1,1500
KAZ,Eastern Europe & Central Asia,WVS,7,2018,otra_religion,9.6,1276
KAZ,Eastern Europe & Central Asia,WVS,6,2011,otro_idioma,11.3,1500
KAZ,Eastern Europe & Central Asia,WVS,7,2018,otro_idioma,4.1,1276
KAZ,Eastern Europe & Central Asia,WVS,6,2011,parejas_no_casadas,11.9,1500
KAZ,Eastern Europe & Central Asia,WVS,7,2018,parejas_no_casadas,7.5,1276
KAZ,Eastern Europe & Central Asia,WVS,6,2011,sida,60.0,1500
KAZ,Eastern Europe & Central Asia,WVS,7,2018,sida,58.3,1276
KEN,Sub-Saharan Africa,WVS,7,2021,bebedores,64.4,1231
KEN,Sub-Saharan Africa,WVS,7,2021,drogadictos,85.6,1231
KEN,Sub-Saharan Africa,WVS,7,2021,homosexuales,75.1,1231
KEN,Sub-Saharan Africa,WVS,7,2021,inmigrantes,7.0,1231
KEN,Sub-Saharan Africa,WVS,7,2021,otra_raza,7.0,1231
KEN,Sub-Saharan Africa,WVS,7,2021,otra_religion,3.8,1231
KEN,Sub-Saharan Africa,WVS,7,2021,otro_idioma,2.7,1231
KEN,Sub-Saharan Africa,WVS,7,2021,parejas_no_casadas,6.6,1231
KEN,Sub-Saharan Africa,WVS,7,2021,sida,7.6,1231
KGZ,Eastern Europe & Central Asia,WVS,4,2003,antecedentes,68.1,1043
KGZ,Eastern Europe & Central Asia,WVS,4,2003,bebedores,70.9,1043
KGZ,Eastern Europe & Central Asia,WVS,6,2011,bebedores,79.7,1500
KGZ,Eastern Europe & Central Asia,WVS,7,2020,bebedores,73.2,1200
KGZ,Eastern Europe & Central Asia,WVS,4,2003,drogadictos,81.0,1043
KGZ,Eastern Europe & Central Asia,WVS,6,2011,drogadictos,89.8,1500
KGZ,Eastern Europe & Central Asia,WVS,7,2020,drogadictos,89.2,1200
KGZ,Eastern Europe & Central Asia,WVS,4,2003,homosexuales,66.0,1043
KGZ,Eastern Europe & Central Asia,WVS,6,2011,homosexuales,77.0,1500
KGZ,Eastern Europe & Central Asia,WVS,7,2020,homosexuales,73.3,1200
KGZ,Eastern Europe & Central Asia,WVS,4,2003,inestables,50.0,1043
KGZ,Eastern Europe & Central Asia,WVS,4,2003,inmigrantes,19.8,1043
KGZ,Eastern Europe & Central Asia,WVS,6,2011,inmigrantes,30.7,1500
KGZ,Eastern Europe & Central Asia,WVS,7,2020,inmigrantes,20.9,1200
KGZ,Eastern Europe & Central Asia,WVS,4,2003,judios,20.4,1043
KGZ,Eastern Europe & Central Asia,WVS,4,2003,musulmanes,14.6,1043
KGZ,Eastern Europe & Central Asia,WVS,4,2003,otra_raza,18.4,1043
KGZ,Eastern Europe & Central Asia,WVS,6,2011,otra_raza,28.1,1500
KGZ,Eastern Europe & Central Asia,WVS,7,2020,otra_raza,25.7,1200
KGZ,Eastern Europe & Central Asia,WVS,6,2011,otra_religion,34.1,1500
KGZ,Eastern Europe & Central Asia,WVS,7,2020,otra_religion,32.4,1200
KGZ,Eastern Europe & Central Asia,WVS,6,2011,otro_idioma,25.9,1500
KGZ,Eastern Europe & Central Asia,WVS,7,2020,otro_idioma,12.2,1200
KGZ,Eastern Europe & Central Asia,WVS,6,2011,parejas_no_casadas,47.7,1500
KGZ,Eastern Europe & Central Asia,WVS,7,2020,parejas_no_casadas,17.9,1200
KGZ,Eastern Europe & Central Asia,WVS,4,2003,sida,64.4,1043
KGZ,Eastern Europe & Central Asia,WVS,6,2011,sida,72.9,1500
KGZ,Eastern Europe & Central Asia,WVS,7,2020,sida,66.2,1200
KOR,East Asia,WVS,1,1982,antecedentes,50.2,970
KOR,East Asia,WVS,2,1990,antecedentes,69.1,1251
KOR,East Asia,WVS,3,1996,antecedentes,80.6,1249
KOR,East Asia,WVS,4,2001,antecedentes,81.4,1200
KOR,East Asia,WVS,1,1982,bebedores,55.9,970
KOR,East Asia,WVS,2,1990,bebedores,83.4,1251
KOR,East Asia,WVS,3,1996,bebedores,82.4,1249
KOR,East Asia,WVS,4,2001,bebedores,75.6,1200
KOR,East Asia,WVS,5,2005,bebedores,75.7,1200
KOR,East Asia,WVS,6,2010,bebedores,69.6,1200
KOR,East Asia,WVS,7,2018,bebedores,62.3,1245
KOR,East Asia,WVS,2,1990,drogadictos,95.8,1251
KOR,East Asia,WVS,3,1996,drogadictos,97.8,1249
KOR,East Asia,WVS,4,2001,drogadictos,93.4,1200
KOR,East Asia,WVS,5,2005,drogadictos,98.3,1200
KOR,East Asia,WVS,6,2010,drogadictos,97.0,1200
KOR,East Asia,WVS,7,2018,drogadictos,98.1,1245
KOR,East Asia,WVS,2,1990,extrema_derecha,72.7,1251
KOR,East Asia,WVS,1,1982,extremistas,52.7,970
KOR,East Asia,WVS,3,1996,extremistas,90.2,1249
KOR,East Asia,WVS,2,1990,familias_numerosas,20.6,1251
KOR,East Asia,WVS,2,1990,homosexuales,95.8,1251
KOR,East Asia,WVS,4,2001,homosexuales,82.4,1200
KOR,East Asia,WVS,5,2005,homosexuales,86.9,1200
KOR,East Asia,WVS,6,2010,homosexuales,79.8,1200
KOR,East Asia,WVS,7,2018,homosexuales,79.6,1245
KOR,East Asia,WVS,1,1982,inestables,35.8,970
KOR,East Asia,WVS,2,1990,inestables,82.7,1251
KOR,East Asia,WVS,3,1996,inestables,89.8,1249
KOR,East Asia,WVS,4,2001,inestables,88.6,1200
KOR,East Asia,WVS,1,1982,inmigrantes,3.7,970
KOR,East Asia,WVS,2,1990,inmigrantes,46.6,1251
KOR,East Asia,WVS,3,1996,inmigrantes,59.6,1249
KOR,East Asia,WVS,4,2001,inmigrantes,46.8,1200
KOR,East Asia,WVS,5,2005,inmigrantes,38.4,1200
KOR,East Asia,WVS,6,2010,inmigrantes,44.2,1200
KOR,East Asia,WVS,7,2018,inmigrantes,22.0,1245
KOR,East Asia,WVS,4,2001,judios,40.9,1200
KOR,East Asia,WVS,1,1982,musulmanes,25.9,970
KOR,East Asia,WVS,2,1990,musulmanes,79.1,1251
KOR,East Asia,WVS,4,2001,musulmanes,57.3,1200
KOR,East Asia,WVS,1,1982,otra_raza,14.3,970
KOR,East Asia,WVS,2,1990,otra_raza,42.1,1251
KOR,East Asia,WVS,4,2001,otra_raza,34.7,1200
